"","iso2c","year","country","unem.total","unem.youth.m","unem.youth","debtservice","debt.gov","GDP.PPP","GDP","easybusiness","FDI.ofGDP","pop","pop.rur","pop.urb","pov.125","infl","labor.part","vul.emp.m","vul.emp","ConflictId","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version","state","stationary","moving","NA.x.x","hijacked","boarding","fired upon","detained","NA.y.x","small","big","NA","attempted","acutal","NA.x.y","early","day","evening","night","NA.y.y"
"108","CI",2009,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.09999990463257,4.81103040413481,NA,1.80357621084331,1.03135624192687,NA,1.67779028236581,2.17363848432141,0.659263664467203,3.7237465211763,NA,1.02616726526428,51.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cote d'Ivoire",2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0
"109","CI",2010,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.19999980926514,2.65144122790786,NA,0.382715828319746,-0.246515008416736,NA,1.37023441028838,2.24437332884641,0.724924054043683,3.75301188440822,NA,1.67566541150062,51.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cote d'Ivoire",4,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,1,3,0
"110","CI",2011,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6.30000019073486,2.26293194130579,NA,-6.69108511941779,-6.57970764069421,NA,NA,2.3197544697874,0.795344265454718,3.78843139284724,NA,4.90547588005099,51.0999984741211,NA,NA,"1-225","Ivory Coast","Government of Ivory Coast",NA,"FDSI-CI","2010",NA,2,NA,1,0,3,"2002-09-19",1,"2011-03-13",1,1,"2011-04-27",1,"437",NA,NA,NA,"437","4","4.0-2015","Cote d'Ivoire",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"111","CI",2012,"Cote d'Ivoire",4.09999990463257,6.59999990463257,6,NA,NA,NA,8.09148731939979,NA,NA,2.3904618964095,0.867473827200735,3.81482804768574,NA,1.31272331831715,51,71.1999969482422,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cote d'Ivoire",5,0,0,1,4,0,0,0,0,4,1,0,5,0,0,1,2,2,0
"112","CI",2013,"Cote d'Ivoire",4.09999990463257,6.5,6,NA,NA,NA,6.59274012006487,NA,NA,2.4335778191008,0.910323859882069,3.81709828895753,NA,2.5699608985657,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cote d'Ivoire",2,1,1,2,2,0,0,0,0,4,0,0,4,0,1,0,2,1,0
"113","CI",2014,"Cote d'Ivoire",4,6.40000009536743,5.80000019073486,NA,NA,NA,5.92740810740622,145,NA,2.44243260978919,0.921419470539466,3.78463207993547,NA,0.461945553213255,50.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cote d'Ivoire",1,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0
"114","CI",2014,"Cote d'Ivoire",4,6.40000009536743,5.80000019073486,NA,NA,NA,5.92740810740622,145,NA,2.44243260978919,0.921419470539466,3.78463207993547,NA,0.461945553213255,50.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ivory ",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"115","CM",1997,"Cameroon",7.80000019073486,10.1999998092651,12.1000003814697,5.17861279383843,NA,2.62595930166407,2.50216990589176,NA,NA,2.7063900279297,1.66111336683339,4.06629624004809,NA,4.78623881860376,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",1,0,2,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3
"116","CM",1998,"Cameroon",7.5,9.80000019073486,11.6000003814697,5.40961925223203,97.4988586088011,2.62447653307449,2.12750247435731,NA,NA,2.67412203903315,1.61420631214429,4.02029732984293,NA,3.17075185386908,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",5,0,0,0,5,0,0,0,0,2,3,0,5,0,0,0,0,0,5
"117","CM",1999,"Cameroon",7.19999980926514,9.39999961853027,11.1000003814697,5.24041667237487,91.6629364938047,2.02410503312795,1.34157753404784,NA,NA,2.64927882167019,1.57256019135113,3.98424712336787,NA,1.87174500672009,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",3,0,0,0,3,0,0,0,0,2,1,0,3,0,0,0,0,0,3
"118","CM",2000,"Cameroon",6.40000009536743,8.30000019073486,9.89999961853027,6.02606708363535,NA,1.84581333479035,1.46936194464153,NA,NA,2.63016560567152,1.53805673893815,3.95193654129414,NA,1.22719012976134,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2
"119","CM",2001,"Cameroon",7.5,9.80000019073486,11.6000003814697,3.55662944194704,NA,2.15896036443621,1.8188422666457,NA,NA,2.61284494881725,1.51053410597532,3.91520518132402,23.12,4.41977245881145,47.5999984741211,64.4000015258789,75.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",7,0,0,0,7,0,0,0,0,6,1,0,7,0,0,0,2,3,2
"120","CM",2002,"Cameroon",5.90000009536743,7.69999980926514,9.19999980926514,3.21708760466367,NA,1.6741271479781,1.34321151644978,NA,NA,2.59649723343605,1.47814280900324,3.886395618363,NA,2.83442260128066,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",5,0,0,0,5,0,0,0,0,3,2,0,5,0,2,0,0,2,1
"121","CM",2003,"Cameroon",6,7.80000019073486,9.30000019073486,3.20509545823879,NA,1.70482970803454,1.37770194404349,NA,NA,2.58357023523058,1.45066759375739,3.85915503460643,NA,0.623163557374326,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",2,0,0,0,2,0,0,0,0,1,1,0,2,0,1,0,0,1,0
"122","CM",2004,"Cameroon",5.09999990463257,6.69999980926514,8,3.85792226540204,NA,1.39464602929738,1.06648534546791,NA,NA,2.5741423066732,1.4244225939833,3.83782560513239,NA,0.233647380067595,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,2,1
"123","CM",2005,"Cameroon",4.40000009536743,5.69999980926514,6.80000019073486,4.93656793453372,NA,0.0336390859031477,-0.295828206565375,NA,1.55037944591752,2.56713890569511,1.40598261847213,3.81300011684484,NA,2.01353950175987,47.5999984741211,NA,79.8000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",2,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,2,0
"124","CM",2006,"Cameroon",4.09999990463257,5.40000009536743,6.40000009536743,2.75286673152599,NA,0.951596889329953,0.614638483689419,NA,0.358583222369602,2.56036542166637,1.3836126626779,3.79291904589688,NA,5.11757816019467,47.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"125","CM",2008,"Cameroon",4.19999980926514,5.5,6.5,1.89200690719093,NA,0.322798156445026,0.29587116913936,NA,0.0973948548741138,2.5478060054317,1.35486745786123,3.73888497803587,NA,5.33780627627497,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameroon",2,1,0,0,3,0,0,0,2,0,1,0,3,0,0,0,0,3,0
